"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ES POSIBLE","63","COMPROMISO FEDERAL","CORDOBA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","TIEZZI, MIGUEL ANGEL","1"
"ES POSIBLE","63","COMPROMISO FEDERAL","CORDOBA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LE ROUX, MARIA JOSE","1"
"ES POSIBLE","63","COMPROMISO FEDERAL","CORDOBA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","COSCOLLA, RAUL SIMON","2"
"ES POSIBLE","63","COMPROMISO FEDERAL","CORDOBA","SENADOR NACIONAL TITULAR","ROSSI, EDUARDO ARMANDO","1"
"ES POSIBLE","63","COMPROMISO FEDERAL","CORDOBA","SENADOR NACIONAL TITULAR","TOMICICH, MIRIAM MABEL","2"
"ES POSIBLE","63","COMPROMISO FEDERAL","CORDOBA","SENADOR NACIONAL SUPLENTE","BARRERA, GUSTAVO ADOLFO","1"
"ES POSIBLE","63","COMPROMISO FEDERAL","CORDOBA","SENADOR NACIONAL SUPLENTE","SCAGLIOTTI, GENOVEVA","2"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","MANNO, GUSTAVO MARIO","1"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","NADAL, GRISELDA HERMINIA","2"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","SAAVEDRA, GERARDO DAMIAN","3"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","CEBALLOS, SERGIO DANIEL","4"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","SAUTHIER, SELENE ARACELI","5"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","LLOUBELL, RAMON MAXIMO","6"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","RICCIARDIELLO, MARIANO ALBERTO","7"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","ALBRI, CAROLINA","8"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL TITULAR","BARRIONUEVO, MARTIN ALEXANDER","9"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL SUPLENTE","GUZMAN, NICOLAS ARTURO","1"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL SUPLENTE","CARBALLO, ANDREA FABIANA","2"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL SUPLENTE","AGUIRRE, CARLOS ANTONIO","3"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL SUPLENTE","FERRAZANO, VICTOR RODOLFO","4"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL SUPLENTE","LEON, LILIANA TERESA","5"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","DIPUTADO NACIONAL SUPLENTE","CABRERA, JOSE MARIA","6"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","DE ROSA, JUAN MANUEL","1"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SATTLER, GABRIELA MARCELA","1"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CARTAÑA, SERGIO ALEJANDRO","2"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","SENADOR NACIONAL TITULAR","DONIGIAN, SERGIO ADOLFO","1"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","SENADOR NACIONAL TITULAR","ACOSTA, LAURA ALEJANDRA","2"
"UNION CELESTE Y BLANCO","65","1A - ROJO PUNZO","CORDOBA","SENADOR NACIONAL SUPLENTE","RAMON, JAVIER DARIO","1""Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","DIPUTADO NACIONAL TITULAR","GONZALEZ, CRISTIAN EDGARDO","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","DIPUTADO NACIONAL TITULAR","ACUÑA, RAMONA RAQUEL","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","DIPUTADO NACIONAL TITULAR","MORENO, ALEJANDRO","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","DIPUTADO NACIONAL TITULAR","ALMIRON, CLAUDIA RAMONA","4"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","AREJOLA, DIEGO ARIEL","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","CAÑETE, CRISTINA MERCEDES","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","LEGARRETA, JOSE LUIS","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ESCALANTE, MIRTA ADELA","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GONZALEZ, EDGARDO","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","TOLEDO, MELISA SOLEDAD","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL TITULAR","ROMERO, OMAR JESUS","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL TITULAR","JOTINSKY, ESTER ROSA","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL TITULAR","BARBIERO, JUAN LUIS","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL SUPLENTE","VALENZUELA, JUANA MIRTA","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL SUPLENTE","NUÑEZ, JUAN CARLOS","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL SUPLENTE","ESQUIVEL, ORIEL EDGARDO","1"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL SUPLENTE","COLUNGA, MONICA","2"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL SUPLENTE","GONZALEZ LEMOS, RODOLFO","3"
"MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES","38","A - UNIDAD","CORRIENTES","SENADOR NACIONAL SUPLENTE","INSAURRALDE, BEATRIZ DEL CARMEN","4"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","URQUIDIZ, DANIEL NICOLAS","1"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","BRIZUELA, LUCIA CRESENCIA","2"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","MENDEZ CAPURRO, JOSE JACINTO","3"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ALMADA, JUAN PANTALEON","1"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LAGRAÑA, SILVANA ROCIO","1"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GALVAN, IGNACIO","2"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","SENADOR NACIONAL TITULAR","ROMERO, GABRIEL ALEJANDRO","1"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","SENADOR NACIONAL TITULAR","GONZALEZ LEMOS, VERONICA","2"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","SENADOR NACIONAL TITULAR","DEL YESSO, FRANCISCO OSCAR","3"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","SENADOR NACIONAL SUPLENTE","ACOSTA, ROBERTO LEONARDO","1"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","SENADOR NACIONAL SUPLENTE","ENCINA, LORENA MARGARITA","2"
"ALIANZA PROGRESISTAS","501","A - IGUALDAD Y DECENDENCIA","CORRIENTES","SENADOR NACIONAL SUPLENTE","ANTONUCCHI, LEONIDAS MIGUEL","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","DIPUTADO NACIONAL TITULAR","RUIZ ARAGON, JOSE ARNALDO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","DIPUTADO NACIONAL TITULAR","FERREYRA, ARACELI SUSANA DEL ROSARIO","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","DIPUTADO NACIONAL TITULAR","MACIAS, OSCAR ALBERTO","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","DIPUTADO NACIONAL TITULAR","DIAZ, BIENVENIDA","4"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","DIPUTADO NACIONAL TITULAR","HUICI, HUMBERTO HUGO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","DIPUTADO NACIONAL TITULAR","AQUINO, NATALIA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","DIPUTADO NACIONAL TITULAR","CARAM, MARTIN","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","KARLEN, ALEJANDRO HERNAN","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","RINDEL, ELSA PATRICIA","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ZULLI, CHRISTIAN ALEJANDRO","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","SENADOR NACIONAL TITULAR","ESPINOLA, CARLOS MAURICIO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","SENADOR NACIONAL TITULAR","ALMIRON, ANA CLAUDIA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","SENADOR NACIONAL TITULAR","SILVA, MARIO RAUL","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","SENADOR NACIONAL SUPLENTE","DELGADO, DEBORA VANESA","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","SENADOR NACIONAL SUPLENTE","SILVA, JUAN JOSE FRANCISCO","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","2 - CELESTE Y BLANCA K NESTOR KIRCHNER","CORRIENTES","SENADOR NACIONAL SUPLENTE","DE LOS SANTOS, NATALIA SOLEDAD","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - COMPROMISO PERONISTA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","PONCE DE LEON, HUGO MARCELO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - COMPROMISO PERONISTA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CAVALIERI, FLAVIA DAIANA","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - COMPROMISO PERONISTA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","COLICHELLI, JORGE ALEJANDRO","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - COMPROMISO PERONISTA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","POZO, HORACIO VICENTE","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - COMPROMISO PERONISTA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ALBORNOZ, PATRICIA GABRIELA","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - COMPROMISO PERONISTA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FEDULLIO, RAMON ANTONIO","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - COMPROMISO PERONISTA","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ARRIOLA, SANDRA ELSA","4"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","ESTIGARRIBIA, ANIBAL RAUL","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","ROMERO, MARIA ISABEL","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","OJEDA DUARTE, CECILIA ILIANA","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","JOULIA, MARTIN MIGUEL","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BEBER GEHAN, JUAN ANDRES","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PUENTE, IRMA HAIDEE","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","SENADOR NACIONAL TITULAR","RUIZ, SEBASTIAN PABLO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","SENADOR NACIONAL TITULAR","MIQUERI MORAD, LAURA MARIA MARCELA","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","SENADOR NACIONAL SUPLENTE","DUARTE, VICTOR JOSE","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","A - AZUL","CORRIENTES","SENADOR NACIONAL SUPLENTE","VERA, MABEL EDHIT","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","DIPUTADO NACIONAL TITULAR","ARTAZA, EUGENIO JUSTINIANO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","DIPUTADO NACIONAL TITULAR","LECCA, TERESITA ROSANA","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","DIPUTADO NACIONAL TITULAR","POSSE, JULIO CESAR","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","DIPUTADO NACIONAL TITULAR","VICENTIN, MONICA ADRIANA","4"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","DIPUTADO NACIONAL TITULAR","CUADRADO, GERARDO ALFREDO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","DIPUTADO NACIONAL TITULAR","FALCON, ELVA LUCIA","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","DIPUTADO NACIONAL TITULAR","FERRERO, OSCAR CONSTANCIO","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","BRAILLARD POCCARD, GERMAN MARIA","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ORTIZ, LILIANA GRISELDA","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LOVERA, NELSON FERANDO GUSTAVO","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","SENADOR NACIONAL TITULAR","GODOY, ANIBAL DANIEL","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","SENADOR NACIONAL TITULAR","SOTO, MARIA FABIANA","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","SENADOR NACIONAL SUPLENTE","SENA, VICENTA","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","503","B - FRENTE RENOVADOR","CORRIENTES","SENADOR NACIONAL SUPLENTE","PIOLI, ALBERTO HORACIO","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL TITULAR","DINDART, JULIAN","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL TITULAR","GORTARI, MARIA CECILIA","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL TITULAR","FICK, HENRY JORGE","3"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL TITULAR","CUNEO, MARIA NOEMI","4"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","IRIGOYEN, JOSE MIGUEL ANGEL","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","PINTOS SARAZUA, BLANCA BEATRIZ","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","BAZZI, JORGE PABLO","3"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","OSELLA, FRANCISCO IGNACIO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","RAGGIO, MARIA ELIZABETH","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ALVAREZ, JUAN CARLOS","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","SENADOR NACIONAL TITULAR","BRAILLARD POCCARD, NESTOR PEDRO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","SENADOR NACIONAL TITULAR","SEWARD, ALEJANDRA MARIA ANDREA","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","SENADOR NACIONAL SUPLENTE","VISCHI, EDUARDO ALEJANDRO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","A - VERDE","CORRIENTES","SENADOR NACIONAL SUPLENTE","RODRIGUEZ, GRACIELA RAQUEL","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","DIPUTADO NACIONAL TITULAR","PRADO, ANA BEATRIZ","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","DIPUTADO NACIONAL TITULAR","ARCE, EDIHT BEATRIZ","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","DIPUTADO NACIONAL TITULAR","BARCELLO, EMILIANO ARIEL","3"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","DIPUTADO NACIONAL TITULAR","ZALAZAR, VICTORIANO","4"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","RIOS, NORMA BEATRIZ","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","REY, EMILIO OSVALDO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FALCON, LUZ VIOLETA RAQUEL","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LEGUIZA, JESUS ANTONIO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CASTRO, NELIDA ALICIA","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","SENADOR NACIONAL SUPLENTE","SANDOVAL, ANTONIO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","B - ADELANTE CORRIENTES","CORRIENTES","SENADOR NACIONAL SUPLENTE","AMARILLA, GABRIELA GUADALUPE","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","DIPUTADO NACIONAL TITULAR","SANCHEZ, DARIO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","DIPUTADO NACIONAL TITULAR","ALEGRE, MARIA FATIMA","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","DIPUTADO NACIONAL TITULAR","VIANNA, PABLO ESTBAN","3"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","DIPUTADO NACIONAL TITULAR","AYALA, MARIA ESTELA","4"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","HIDALGO, RAMON EDUARDO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","SANCHEZ, EMA DELIA","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ AVANCINI, AUGUSTO LUCIANO","3"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","CALVANO, HUGO RICARDO","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BAEZ, PAULA","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ASTARLOA, GASTON NICOLAS","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","SENADOR NACIONAL TITULAR","RAFFO, JUAN CARLOS","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","SENADOR NACIONAL TITULAR","ZORZOLI, NORMA GLADYS","2"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","SENADOR NACIONAL TITULAR","SURUR, DIEGO NICOLAS","1"
"ALIANZA ENCUENTRO POR CORRIENTES","504","C - REPUBLICA DE LIBRES E IGUALES","CORRIENTES","SENADOR NACIONAL TITULAR","SIVIERO, MARCELA INES","2"
"ES POSIBLE","63","A - FRENTE COMPROMISO FEDERAL","CORRIENTES","DIPUTADO NACIONAL TITULAR","DIAZ BURGOS, EDUARDO FELIPE","1"
"ES POSIBLE","63","A - FRENTE COMPROMISO FEDERAL","CORRIENTES","DIPUTADO NACIONAL TITULAR","RODRIGUEZ, MARIA DEL CARMEN","2"
